frame_index,x1,y1,x2,y2
2461,252,153,318,202
2462,83,59,147,200
2462,252,60,351,223
2463,82,60,147,199
2463,252,60,351,239
2464,81,60,147,200
2464,257,60,351,169
2464,251,152,318,202
2464,270,200,298,239
2465,80,61,146,201
2465,252,61,351,226
2466,168,14,193,65
2466,257,60,351,168
2466,79,61,146,203
2466,251,155,298,239
2467,257,60,351,169
2467,78,62,145,206
2467,252,152,335,202
2467,270,200,298,239
2468,256,60,351,168
2468,77,62,144,207
2468,253,167,342,223
2469,252,60,351,201
2469,76,61,143,208
2470,75,61,142,208
2470,252,61,351,202
2471,75,61,141,208
2471,330,61,351,120
2471,256,88,342,170
2472,75,61,142,208
2472,256,88,341,153
2473,76,66,142,208
2473,258,88,335,153
2474,76,64,134,208
2474,259,89,314,145
2475,76,62,134,209
2475,258,88,287,119
2475,280,88,316,142
2476,76,62,135,209
2476,287,88,316,137
2476,259,90,287,118
2477,76,61,135,208
2477,259,90,320,144
2478,75,61,135,209
2478,259,90,306,145
2479,71,61,135,213
2480,66,61,135,216
2480,261,90,287,118
2481,63,61,135,217
2482,56,58,134,217
2483,55,59,133,219
2484,58,58,130,222
2485,56,59,124,224
2486,54,58,124,227
2487,53,58,123,228
2487,262,90,287,118
2488,52,58,122,228
2489,49,57,121,229
2490,46,58,119,229
2491,42,58,119,229
2492,39,57,118,229
2493,36,56,117,229
2494,34,56,118,228
2495,32,56,118,232
2496,29,56,118,238
2497,29,57,118,239
2498,29,57,118,239
2499,19,58,117,239
2500,16,59,117,239
2501,14,59,117,239
2502,12,60,117,239
2503,11,60,117,239
2504,10,59,117,239
2505,10,59,118,239
2505,259,90,287,116
2506,11,58,117,239
2506,259,90,287,116
2507,12,57,113,239
2508,13,57,110,239
2508,259,88,287,115
2509,14,56,107,239
2510,14,56,105,239
2510,259,88,287,115
2511,13,55,103,239
2512,12,54,101,239
2513,11,54,100,239
2513,259,88,287,115
2514,9,53,91,239
2514,259,88,287,115
2515,8,54,91,239
2515,259,88,287,115
2516,6,54,90,239
2516,259,88,287,115
2517,4,55,89,239
2517,259,88,287,115
2518,2,55,88,239
2518,259,88,287,114
2519,0,55,86,239
2519,259,88,287,114
2520,0,56,84,239
2520,259,88,287,114
2521,0,56,82,239
2521,257,88,287,120
2522,0,56,80,239
2522,257,88,287,120
2523,0,57,78,239
2524,0,60,75,239
2525,0,52,74,239
2526,0,52,73,239
2527,0,51,72,239
2528,0,50,71,239
2529,0,49,72,239
2530,0,48,73,239
2531,0,47,74,239
2532,0,47,74,239
2533,0,47,74,239
2534,0,48,74,239
2535,0,49,73,239
2536,0,50,72,239
2537,0,52,70,239
2538,0,70,69,239
2539,0,56,67,239
2540,0,56,65,239
2541,0,90,63,239
2542,0,91,60,239
2543,0,92,57,239
2544,0,92,54,239
2545,0,93,50,239
2546,0,94,45,239
2547,0,95,43,239
2548,0,97,39,239
2549,0,98,35,223
2550,0,102,31,221
2743,0,183,20,239
2744,0,145,28,239
2745,0,145,37,236
2746,0,135,45,232
2747,0,119,52,227
2748,0,116,58,223
2749,0,114,63,239
2750,0,112,68,239
2751,0,109,71,239
2752,0,60,73,239
2753,0,58,73,239
2754,0,57,73,239
2755,0,57,70,239
2756,0,57,71,239
2757,0,57,73,239
2758,0,57,75,239
2759,0,58,76,239
2760,0,71,77,239
2761,0,72,78,239
2762,0,56,80,239
2763,0,55,83,239
2764,0,55,85,239
2765,0,56,88,239
2766,0,57,90,239
2767,0,59,93,239
2768,2,59,106,239
2769,5,60,105,239
2770,10,60,108,239
2771,14,60,112,239
2772,17,60,116,239
2773,20,60,117,239
2774,24,59,120,239
2775,28,58,124,239
2776,31,58,127,239
2777,32,56,130,239
2778,33,55,133,239
2779,35,55,136,239
2780,36,55,138,239
2781,37,55,141,239
2782,39,56,143,239
2783,40,57,144,239
2784,42,58,146,239
2785,44,59,147,239
2786,46,60,148,239
2787,48,61,148,239
2788,50,61,147,239
2789,53,61,140,239
2790,55,61,134,239
2791,58,68,141,239
2792,60,74,141,239
2793,63,74,142,239
2794,67,73,144,238
2795,69,73,145,236
2796,76,61,146,236
2797,76,60,147,236
2798,77,59,148,236
2799,78,61,147,235
2800,78,62,148,235
2801,79,75,152,235
2802,81,76,154,235
2803,83,64,154,235
2804,86,63,154,234
2805,88,63,153,233
2806,91,62,153,231
2807,93,62,155,229
2808,94,61,156,226
2809,96,61,156,221
2810,98,60,157,216
2811,101,59,157,214
2812,104,59,158,214
2813,107,59,158,214
2814,107,59,158,213
2815,107,59,159,213
2816,94,60,158,213
2817,93,61,157,213
2818,93,62,157,213
2819,92,62,157,213
2820,92,63,157,213
2821,93,64,158,212
2822,94,64,158,211
2823,107,64,156,181
2823,125,182,152,210
2824,107,64,160,208
2825,107,63,156,205
2826,106,63,164,202
