frame_index,x1,y1,x2,y2
233,0,0,101,133
233,80,61,117,92
233,103,91,153,119
233,294,179,319,207
233,233,188,315,239
234,0,0,110,133
234,85,0,319,225
234,125,38,159,66
234,80,61,117,92
234,106,91,135,119
234,294,177,319,207
234,234,187,319,239
235,0,0,319,239
235,84,62,117,92
235,54,89,92,133
235,103,91,135,119
235,216,197,253,223
236,0,0,117,163
236,53,0,319,239
236,103,91,135,117
236,292,176,319,200
237,0,0,319,239
237,79,61,117,92
237,103,91,135,119
237,277,169,319,221
238,0,0,319,239
238,244,0,281,23
238,191,2,250,46
238,290,44,315,82
238,235,189,264,219
238,266,205,317,239
238,204,206,230,233
239,0,0,319,239
239,81,64,116,92
239,103,91,135,119
239,277,169,317,223
240,0,0,116,163
240,53,0,319,239
240,105,91,135,119
240,290,176,319,202
240,261,204,319,239
241,0,0,114,133
241,85,0,319,227
241,80,61,117,92
241,103,91,135,119
241,235,188,319,239
241,0,218,37,239
242,0,0,113,133
242,245,0,277,29
242,75,27,319,239
242,103,91,135,119
242,263,209,299,239
243,0,0,108,163
243,85,0,319,225
243,252,0,311,36
243,127,38,159,67
243,80,61,117,92
243,106,91,154,119
243,56,159,122,234
243,293,177,319,202
243,233,187,263,215
243,261,204,319,239
244,0,0,117,168
244,222,0,278,48
244,59,27,319,239
244,103,91,135,119
244,232,191,261,219
244,274,207,312,239
245,0,0,117,133
245,56,28,319,239
245,103,91,135,119
245,25,133,62,166
246,0,0,117,169
246,46,31,319,239
246,103,91,135,119
247,0,0,113,133
247,243,0,276,44
247,54,35,319,239
247,103,91,135,119
247,23,129,61,160
247,292,180,319,205
247,225,190,255,217
247,272,205,310,239
248,0,0,319,239
248,80,61,117,92
248,103,91,135,119
249,0,0,319,239
249,79,61,115,92
249,103,91,135,119
249,59,97,92,133
249,273,170,313,231
250,0,0,74,167
250,54,0,100,33
250,138,50,309,203
250,43,148,157,238
251,0,0,63,167
251,64,0,100,33
251,212,77,244,106
251,104,92,134,119
251,179,99,211,139
251,138,136,217,203
251,44,151,157,239
252,10,0,56,48
252,54,0,88,24
252,0,32,63,164
252,155,55,215,99
252,289,117,319,219
252,162,140,206,202
252,42,147,142,239
253,31,0,82,41
253,191,2,244,41
253,0,75,64,157
253,279,105,319,210
253,157,107,213,143
253,117,152,161,185
253,58,163,85,191
253,232,189,260,215
253,57,194,118,232
254,0,80,26,110
254,240,97,319,215
254,84,206,114,233
255,0,80,25,110
255,250,85,319,215
256,0,34,55,137
256,237,79,319,218
257,226,60,319,203
257,0,78,27,106
257,18,103,63,158
257,60,195,130,239
258,217,50,319,196
258,4,79,44,148
258,88,206,116,232
259,205,43,319,208
259,18,105,61,156
259,168,205,203,239
259,88,206,130,239
260,13,3,45,37
260,175,46,319,200
260,162,141,192,172
260,168,211,213,239
261,0,34,55,138
261,181,36,319,164
261,24,135,61,167
262,13,3,52,43
262,169,30,314,177
262,163,143,216,198
262,246,159,273,201
263,161,18,301,142
263,0,60,38,135
263,31,132,60,166
263,44,166,78,198
263,81,206,110,234
264,156,11,292,131
264,0,78,25,105
264,14,102,43,129
264,34,130,62,158
264,233,190,259,217
264,85,203,114,230
265,149,7,281,124
265,233,191,260,218
265,86,205,114,230
266,139,3,265,117
266,13,104,39,134
266,31,132,61,166
266,82,205,110,232
267,138,2,260,111
268,123,0,243,103
268,0,61,39,136
268,32,133,61,167
268,45,167,77,199
268,82,206,110,232
269,124,0,241,101
270,115,0,229,92
271,107,0,216,81
271,0,79,40,132
271,32,131,60,159
271,82,205,112,232
272,108,0,214,82
273,102,0,204,74
274,94,0,194,70
275,85,0,184,63
275,0,84,40,139
276,86,204,114,230
277,75,0,172,54
280,3,83,45,148
280,44,139,69,180
280,61,196,94,223
280,171,205,204,239
283,163,110,199,157
283,171,205,204,239
286,34,138,62,169
287,171,205,203,239
289,3,82,45,148
289,61,171,92,223
289,171,205,204,239
300,292,137,319,216
301,278,123,319,217
302,262,112,319,216
303,247,96,319,217
304,235,84,319,213
305,224,79,319,204
306,213,70,319,193
307,202,63,319,181
308,192,56,319,170
309,184,50,319,160
310,175,44,310,151
311,166,38,297,141
312,158,31,285,133
313,150,27,274,124
314,143,21,262,116
315,138,18,252,109
316,131,17,242,102
317,122,13,232,95
318,115,3,222,88
319,109,0,213,83
320,104,0,200,70
321,98,0,196,68
322,93,0,184,62
323,89,0,181,59
335,298,123,319,204
